RedName,Width,Height,Format,Compression,TextureGroup
characters\models\main_npc\radovid\h_01_ma__radovid\h_01_ma__radovid_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\radovid\model\radovid_b1_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\radovid\model\radovid_b1_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\radovid\model\radovid_b1_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\radovid\model\radovid_b1_s01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\radovid\model\radovid_i1_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\radovid\model\radovid_i1_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\radovid\model\radovid_i1_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\radovid\model\radovid_i1_s01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\roche\h_01_ma__roche\h_01_ma__roche_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\roche\h_01_ma__roche\h_01_ma__roche_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\roche\h_01_ma__roche\h_01_ma__roche_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\roche\model\roche_b1_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\roche\model\roche_b1_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\roche\model\roche_b1_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\roche\model\roche_c1_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\roche\model\roche_c1_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\roche\model\roche_c1_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\talar\h_01_ma__talar\h_01_ma__talar_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\talar\h_01_ma__talar\h_01_ma__talar_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\talar\h_01_ma__talar\h_01_ma__talar_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\talar\h_01_ma__talar\i_03_ma__talar_a01.xbm,512,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\h_01_ma__talar\i_03_ma__talar_d01.xbm,512,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\h_01_ma__talar\i_03_ma__talar_n01.xbm,512,128,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\talar\model\i_01_ma__talar_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\i_01_ma__talar_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\i_01_ma__talar_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\talar\model\s_03_wa__novigrad_citizen_a01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\s_03_wa__novigrad_citizen_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\s_03_wa__novigrad_citizen_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\talar\model\t_01_ma__talar_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\t_01_ma__talar_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\talar\model\t_01_ma__talar_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_a03.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_d03.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\triss\h_01_wa__triss\h_01_wa__triss_b01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\a_01_wa__triss_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\a_01_wa__triss_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\a_01_wa__triss_n01.xbm,512,512,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\main_npc\triss\model\body_02_wa__triss_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_02_wa__triss_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_02_wa__triss_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\body_02_wa__triss_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_03_wa__triss_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_03_wa__triss_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_03_wa__triss_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\body_03_wa__triss_s01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\i_03_wa__triss_a01.xbm,512,512,TRF_TrueColor,TCM_None,CharacterDiffuse
characters\models\main_npc\triss\model\i_03_wa__triss_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\i_03_wa__triss_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\body_01_wa__triss_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_01_wa__triss_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\body_01_wa__triss_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\necklace_02_wa__triss_a01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\necklace_02_wa__triss_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\necklace_02_wa__triss_n01.xbm,256,256,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\triss\model\necklace_02_wa__triss_s01.xbm,128,128,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\i_02_wa__triss_a01.xbm,64,64,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\i_02_wa__triss_d01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\triss\model\i_02_wa__triss_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\uma\model\body_01__uma_a02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\uma\model\h_01__uma_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\uma\model\h_01__uma_a02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\uma\model\h_01__uma_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\uma\model\h_01__uma_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\uma\model\h_01__uma_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\uma\model\h_01__uma_n02.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\uma\model\i_03__uma_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\uma\model\i_03__uma_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\uma\model\i_03__uma_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\uma\model\body_01__uma_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\uma\model\body_01__uma_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\uma\model\body_01__uma_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\model\body_01__vesemir_a02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_a03.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_a04.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_d03.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_d04.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_n02.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\model\body_01__vesemir_n03.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\model\body_01__vesemir_n04.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\model\body_01__vesemir_s02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_s03.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_s04.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\body_01__vesemir_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\model\body_01__vesemir_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\item_05__vesemir_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\item_05__vesemir_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vesemir\model\item_05__vesemir_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\h_01_mb__vesemir\h_01_mb__vesemir_b01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vesemir\h_01_mb__vesemir\h_01_mb__vesemir_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\vesemir\h_01_mb__vesemir\h_01_mb__vesemir_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\vesemir\h_01_mb__vesemir\h_01_mb__vesemir_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\wildhunt_caranthir\model\i_02_mw__wild_hunt_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\wildhunt_caranthir\model\i_02_mw__wild_hunt_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\wildhunt_caranthir\model\i_02_mw__wild_hunt_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\wildhunt_caranthir\model\wildhunt_caranthir_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\wildhunt_caranthir\model\wildhunt_caranthir_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\main_npc\wildhunt_caranthir\model\wildhunt_caranthir_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\h_01_wa__yennefer\eye__yennefer_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\h_01_wa__yennefer\h_01_wa__yennefer_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\yennefer\h_01_wa__yennefer\h_01_wa__yennefer_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\yennefer\h_01_wa__yennefer\h_01_wa__yennefer_b01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\h_01_wa__yennefer\h_01_wa__yennefer_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_a02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_n02.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_a02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_d02.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_n02.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\fur_01_wa__yennefer_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\fur_01_wa__yennefer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\fur_01_wa__yennefer_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\i_04_wa__yennefer_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\i_04_wa__yennefer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\i_04_wa__yennefer_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\i_05_wa__yennefer_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\i_05_wa__yennefer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\i_05_wa__yennefer_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\l_02_wa__yennefer_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\l_02_wa__yennefer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\l_02_wa__yennefer_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\yennefer__body_a_notcensor.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\yennefer__body_d_notcensor.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\yennefer__body_n_notcensor.xbm,2048,2048,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\body_01_wa__yennefer_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_a01.xbm,256,256,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\dress_01_wa__yennefer_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\yennefer\model\pendant_cutscene_a01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\pendant_cutscene_d01.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\yennefer\model\pendant_cutscene_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\zoltan\h_01_da__zoltan\h_01_dw__zoltan_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\zoltan\h_01_da__zoltan\h_01_dw__zoltan_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\zoltan\h_01_da__zoltan\h_01_dw__zoltan_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\zoltan\model\body_01__zoltan_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\zoltan\model\body_01__zoltan_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\zoltan\model\body_01__zoltan_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\sheala\h_01_wa__sheala\h_01_wa__sheala_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\sheala\h_01_wa__sheala\h_01_wa__sheala_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\sheala\h_01_wa__sheala\h_01_wa__sheala_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\sheala\model\body_01_wa__sheala_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\sheala\model\body_01_wa__sheala_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\main_npc\sheala\model\t_01_wa__sheala_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\h_01_da__vimme_vivaldi\h_01_da__vimme_vivaldi_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\vimme_vivaldi\h_01_da__vimme_vivaldi\h_01_da__vimme_vivaldi_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\main_npc\vimme_vivaldi\h_01_da__vimme_vivaldi\h_01_da__vimme_vivaldi_n01.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\main_npc\vimme_vivaldi\h_01_da__vimme_vivaldi\mustaches_01__vimme_vivaldi_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\main_npc\vimme_vivaldi\h_01_da__vimme_vivaldi\mustaches_01__vimme_vivaldi_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\main_npc\vimme_vivaldi\model\body_01__da__vimme_vivaldi_a01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\body_01__da__vimme_vivaldi_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\body_01__da__vimme_vivaldi_n01.xbm,2048,2048,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\main_npc\vimme_vivaldi\model\body_01__da__vimme_vivaldi_s01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\body_02__da__vimme_vivaldi_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\body_02__da__vimme_vivaldi_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\body_02__da__vimme_vivaldi_n01.xbm,1024,1024,TRF_TrueColor,TCM_NormalsGloss,NormalmapGloss
characters\models\main_npc\vimme_vivaldi\model\body_02__da__vimme_vivaldi_s01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\main_npc\vimme_vivaldi\model\lace_01__da__vimme_vivaldi_d01.xbm,512,512,TRF_TrueColor,TCM_DXTAlpha,CharacterDiffuseWithAlpha
characters\models\main_npc\vimme_vivaldi\model\lace_01__da__vimme_vivaldi_n01.xbm,512,512,TRF_TrueColor,TCM_NormalsGloss,CharacterNormalmapGloss
characters\models\secondary_npc\burrows_soltis\model\g_01_ma__soltis_a01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\secondary_npc\burrows_soltis\model\g_01_ma__soltis_n01.xbm,1024,1024,TRF_TrueColor,TCM_Normals,CharacterNormal
characters\models\secondary_npc\burrows_soltis\model\g_01_ma__soltis_d01.xbm,1024,1024,TRF_TrueColor,TCM_DXTNoAlpha,CharacterDiffuse
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_a02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_d01.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_d02.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_d03.xbm,2048,2048,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_n02.xbm,2048,2048,TRF_TrueColor,TCM_Normals,HeadNormal
characters\models\secondary_npc\burrows_soltis\h_01_ma__burrows_soltis\h_09_ma__burrows_soltis_morph.xbm,512,512,TRF_TrueColor,TCM_DXTNoAlpha,HeadDiffuse
